id,title,isPartOf,publicationYear,doi,docType,provider,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/2866664,Review Article,Shakespeare Quarterly,1951,,article,jstor,1951-07-01,3,2,http://www.jstor.org/stable/2866664,Harry Levin,Folger Shakespeare Library,eng,259,260,,735,2,unigram; bigram; trigram
http://www.jstor.org/stable/2866549,[Illustration]: Indenture of 11 March 1613,Shakespeare Quarterly,1953,,article,jstor,1953-01-01,1,4,http://www.jstor.org/stable/2866549,,Folger Shakespeare Library,eng,,,,76,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870591,Review Article,Shakespeare Quarterly,1988,,article,jstor,1988-04-01,1,39,http://www.jstor.org/stable/2870591,Meredith Anne Skura,Folger Shakespeare Library,eng,90,94,,3209,5,unigram; bigram; trigram
http://www.jstor.org/stable/2866868,Review Article,Shakespeare Quarterly,1959,,article,jstor,1959-07-01,3,10,http://www.jstor.org/stable/2866868,Hereward T. Price,Folger Shakespeare Library,eng,435,435,,455,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870177,The New Historicism And Renaissance Portrayals of Women,Shakespeare Quarterly,1984,,article,jstor,1984-12-01,4,35,http://www.jstor.org/stable/2870177,Coppélia Kahn,Folger Shakespeare Library,eng,489,491,,1658,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866853,"[Illustration]: Jacobus D. G. Magnae Britanniae, Franciae, Scotiae, et Hyberniae Rex. Anno MD C XXI.",Shakespeare Quarterly,1959,,article,jstor,1959-07-01,3,10,http://www.jstor.org/stable/2866853,,Folger Shakespeare Library,eng,334,334,,42,1,unigram; bigram; trigram
http://www.jstor.org/stable/4625009,Front Matter,Shakespeare Quarterly,2007,,article,jstor,2007-12-01,4,58,http://www.jstor.org/stable/4625009,,Folger Shakespeare Library,eng,i,ii,,737,4,unigram; bigram; trigram
http://www.jstor.org/stable/2866980,Concerning a Woodcut,Shakespeare Quarterly,1957,,article,jstor,1957-04-01,2,8,http://www.jstor.org/stable/2866980,Warren B. Austin,Folger Shakespeare Library,eng,245,245,,381,1,unigram; bigram; trigram
http://www.jstor.org/stable/40731135,Front Matter,Shakespeare Quarterly,2010,,article,jstor,2010-04-01,1,61,http://www.jstor.org/stable/40731135,,Folger Shakespeare Library,eng,,,,681,4,unigram; bigram; trigram
http://www.jstor.org/stable/40210308,Review Article,Shakespeare Quarterly,2008,,article,jstor,2008-12-01,4,59,http://www.jstor.org/stable/40210308,Hannibal Hamlin,Folger Shakespeare Library,eng,506,508,,1161,3,unigram; bigram; trigram
http://www.jstor.org/stable/2869038,Committee of Correspondents,Shakespeare Quarterly,1975,,article,jstor,1975-10-01,4,26,http://www.jstor.org/stable/2869038,Thomas F. Grieve; Rudolph E. Habenicht,Folger Shakespeare Library,eng,325,329,,1426,5,unigram; bigram; trigram
http://www.jstor.org/stable/2867862,[Illustration]: The Procession in Garrick's Jubilee,Shakespeare Quarterly,1964,,article,jstor,1964-04-01,2,15,http://www.jstor.org/stable/2867862,,Folger Shakespeare Library,eng,,,,59,1,unigram; bigram; trigram
http://www.jstor.org/stable/2866783,The Storm Within: the Madness of Lear,Shakespeare Quarterly,1962,,article,jstor,1962-04-01,2,13,http://www.jstor.org/stable/2866783,Josephine Waters Bennett,Folger Shakespeare Library,eng,137,155,,11666,19,unigram; bigram; trigram
http://www.jstor.org/stable/44990250,Bibliography: Shakespeare: Annotated World Bibliography for 1989,Shakespeare Quarterly,1990,,article,jstor,1990-01-01,5,41,http://www.jstor.org/stable/44990250,HARRISON T. MESEROLE; JAMES L. HARNER; PRISCILLA J. LETTERMAN; YANWING LEUNG; JOHN B. SMITH,Oxford University Press,eng,554,998,,315774,444,unigram; bigram; trigram
http://www.jstor.org/stable/41679761,Review Article,Shakespeare Quarterly,2012,,article,jstor,2012-07-01,2,63,http://www.jstor.org/stable/41679761,Margreta de Grazia,Folger Shakespeare Library,eng,276,280,,1847,5,unigram; bigram; trigram
http://www.jstor.org/stable/2869368,Rosalynde and Rosalind,Shakespeare Quarterly,1980,,article,jstor,1980-04-01,1,31,http://www.jstor.org/stable/2869368,Edward I. Berry,Folger Shakespeare Library,eng,42,52,,6266,11,unigram; bigram; trigram
http://www.jstor.org/stable/2867925,Review Article,Shakespeare Quarterly,1966,,article,jstor,1966-10-01,,4,http://www.jstor.org/stable/2867925,Tom F. Driver,Folger Shakespeare Library,eng,429,429,,463,1,unigram; bigram; trigram
http://www.jstor.org/stable/2867186,Review Article,Shakespeare Quarterly,1958,,article,jstor,1958-01-01,1,9,http://www.jstor.org/stable/2867186,John Crow,Folger Shakespeare Library,eng,73,76,,2085,4,unigram; bigram; trigram
http://www.jstor.org/stable/2867162,Review Article,Shakespeare Quarterly,1958,,article,jstor,1958-10-01,4,9,http://www.jstor.org/stable/2867162,Glenn H. Blayney,Folger Shakespeare Library,eng,580,581,,732,2,unigram; bigram; trigram
http://www.jstor.org/stable/2868586,Review Article,Shakespeare Quarterly,1972,,article,jstor,1972-04-01,2,23,http://www.jstor.org/stable/2868586,David Greer,Folger Shakespeare Library,eng,212,214,,796,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866646,Appendix,Shakespeare Quarterly,1956,,article,jstor,1956-07-01,3,7,http://www.jstor.org/stable/2866646,,Folger Shakespeare Library,eng,45,105,,60862,61,unigram; bigram; trigram
http://www.jstor.org/stable/2868050,Notes and Comments,Shakespeare Quarterly,1962,,article,jstor,1962-10-01,4,13,http://www.jstor.org/stable/2868050,,Folger Shakespeare Library,eng,585,586,,504,2,unigram; bigram; trigram
http://www.jstor.org/stable/2869411,Tyrone Guthrie Theater,Shakespeare Quarterly,1977,,article,jstor,1977-04-01,2,28,http://www.jstor.org/stable/2869411,,Folger Shakespeare Library,eng,224,225,,711,2,unigram; bigram; trigram
http://www.jstor.org/stable/2869442,A Note on Sonnet 116: A Case of Emblematic Association,Shakespeare Quarterly,1977,,article,jstor,1977-10-01,,4,http://www.jstor.org/stable/2869442,Peter M. Daly,Folger Shakespeare Library,eng,515,516,,1000,2,unigram; bigram; trigram
http://www.jstor.org/stable/2902344,Review Article,Shakespeare Quarterly,2000,,article,jstor,2000-12-01,4,51,http://www.jstor.org/stable/2902344,Susan Zimmerman,Folger Shakespeare Library,eng,486,489,,2042,4,unigram; bigram; trigram
http://www.jstor.org/stable/2869036,Front Matter,Shakespeare Quarterly,1975,,article,jstor,1975-10-01,4,26,http://www.jstor.org/stable/2869036,,Folger Shakespeare Library,eng,323,323,,447,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866844,Notes and Comments,Shakespeare Quarterly,1962,,article,jstor,1962-07-01,3,13,http://www.jstor.org/stable/2866844,,Folger Shakespeare Library,eng,371,372,,470,2,unigram; bigram; trigram
http://www.jstor.org/stable/2867175,Daniel's The Tragedie of Cleopatra and Antony and Cleopatra,Shakespeare Quarterly,1958,,article,jstor,1958-01-01,1,9,http://www.jstor.org/stable/2867175,Arthur M. Z. Norman,Folger Shakespeare Library,eng,11,18,,4068,8,unigram; bigram; trigram
http://www.jstor.org/stable/2868440,"[Illustration]: Woodcut Illustration of the Second of Hrotsvit's Comedies, Dulcitius (Opera. Nuremberg, 1501)",Shakespeare Quarterly,1970,,article,jstor,1970-10-01,4,21,http://www.jstor.org/stable/2868440,,Folger Shakespeare Library,eng,476,476,,36,1,unigram; bigram; trigram
http://www.jstor.org/stable/3648663,Review Article,Shakespeare Quarterly,2001,,article,jstor,2001-04-01,1,52,http://www.jstor.org/stable/3648663,Joan Pong Linton,Folger Shakespeare Library,eng,170,173,,1367,4,unigram; bigram; trigram
http://www.jstor.org/stable/2870490,"Shakespeare in Montana, 1989",Shakespeare Quarterly,1990,,article,jstor,1990-10-01,3,41,http://www.jstor.org/stable/2870490,Sharon A. Beehler; Sara Jayne Steen,Folger Shakespeare Library,eng,372,374,,2093,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866156,Pushkin's Parody on the Rape of Lucrece,Shakespeare Quarterly,1950,,article,jstor,1950-10-01,4,1,http://www.jstor.org/stable/2866156,George Gibian,Folger Shakespeare Library,eng,264,266,,1058,3,unigram; bigram; trigram
http://www.jstor.org/stable/3844088,Review Article,Shakespeare Quarterly,2005,,article,jstor,2005-10-01,3,56,http://www.jstor.org/stable/3844088,David Roberts,Folger Shakespeare Library,eng,366,368,,1529,3,unigram; bigram; trigram
http://www.jstor.org/stable/2871370,The Two Noble Kinsmen,Shakespeare Quarterly,1997,,article,jstor,1997-01-01,5,48,http://www.jstor.org/stable/2871370,,Folger Shakespeare Library,eng,778,778,,530,1,unigram; bigram; trigram
http://www.jstor.org/stable/3844352,Review Article,Shakespeare Quarterly,2002,,article,jstor,2002-10-01,3,53,http://www.jstor.org/stable/3844352,Henry S. Turner,Folger Shakespeare Library,eng,399,401,,1615,3,unigram; bigram; trigram
http://www.jstor.org/stable/2871019,Fiona Shaw's Richard II: The Girl as Player-King as Comic,Shakespeare Quarterly,1997,,article,jstor,1997-10-01,3,48,http://www.jstor.org/stable/2871019,Carol Chillington Rutter,Folger Shakespeare Library,eng,314,324,,7642,11,unigram; bigram; trigram
http://www.jstor.org/stable/2869308,"Shakespeare in Central Park, Louisville",Shakespeare Quarterly,1979,,article,jstor,1979-04-01,2,30,http://www.jstor.org/stable/2869308,Joan Hartwig,Folger Shakespeare Library,eng,208,210,,1705,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866040,Edmund Mortimer in Shakespeare and Hall,Shakespeare Quarterly,1954,,article,jstor,1954-10-01,4,5,http://www.jstor.org/stable/2866040,Robert Adger Law,Folger Shakespeare Library,eng,425,426,,941,2,unigram; bigram; trigram
http://www.jstor.org/stable/2869235,The Formal Power of Metaphor,Shakespeare Quarterly,1980,,article,jstor,1980-10-01,3,31,http://www.jstor.org/stable/2869235,Arthur F. Kinney,Folger Shakespeare Library,eng,458,462,,2904,5,unigram; bigram; trigram
http://www.jstor.org/stable/2866581,Simms's Border Romances and Shakespeare,Shakespeare Quarterly,1954,,article,jstor,1954-04-01,2,5,http://www.jstor.org/stable/2866581,"Edward P. Vandiver, Jr.",Folger Shakespeare Library,eng,129,139,,5480,11,unigram; bigram; trigram
http://www.jstor.org/stable/2868646,Front Matter,Shakespeare Quarterly,1972,,article,jstor,1972-01-01,1,23,http://www.jstor.org/stable/2868646,,Folger Shakespeare Library,eng,1,2,,475,3,unigram; bigram; trigram
http://www.jstor.org/stable/2868924,Caesar's Deafness,Shakespeare Quarterly,1971,,article,jstor,1971-10-01,4,22,http://www.jstor.org/stable/2868924,John W. Velz,Folger Shakespeare Library,eng,400,401,,735,2,unigram; bigram; trigram
http://www.jstor.org/stable/40468427,Review Article,Shakespeare Quarterly,2009,,article,jstor,2009-10-01,3,60,http://www.jstor.org/stable/40468427,Bruce Boehrer,Folger Shakespeare Library,eng,381,382,,1028,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870571,Review Article,Shakespeare Quarterly,1987,,article,jstor,1987-07-01,2,38,http://www.jstor.org/stable/2870571,Robert N. Watson,Folger Shakespeare Library,eng,249,253,,3219,5,unigram; bigram; trigram
http://www.jstor.org/stable/2868042,Review Article,Shakespeare Quarterly,1962,,article,jstor,1962-10-01,4,13,http://www.jstor.org/stable/2868042,Allardyce Nicoll,Folger Shakespeare Library,eng,580,580,,249,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870980,The Textual Politics of Troilus and Cressida,Shakespeare Quarterly,1995,,article,jstor,1995-12-01,4,46,http://www.jstor.org/stable/2870980,Phebe Jensen,Folger Shakespeare Library,eng,414,423,,5506,10,unigram; bigram; trigram
http://www.jstor.org/stable/2867920,"The New York Shakespeare Festival, 1966",Shakespeare Quarterly,1966,,article,jstor,1966-10-01,4,17,http://www.jstor.org/stable/2867920,Mildred C. Kuner,Folger Shakespeare Library,eng,419,421,,1599,3,unigram; bigram; trigram
http://www.jstor.org/stable/2902206,"""Rape, I Fear, Was Root of Thy Annoy"": The Politics of Consent in Titus Andronicus",Shakespeare Quarterly,1998,,article,jstor,1998-04-01,1,49,http://www.jstor.org/stable/2902206,Sid Ray,Folger Shakespeare Library,eng,22,39,,10675,18,unigram; bigram; trigram
http://www.jstor.org/stable/2866163,Back Matter,Shakespeare Quarterly,1950,,article,jstor,1950-10-01,4,1,http://www.jstor.org/stable/2866163,,Folger Shakespeare Library,eng,297,297,,451,1,unigram; bigram; trigram
http://www.jstor.org/stable/2868431,"The 1970 Season at Stratford, Connecticut",Shakespeare Quarterly,1970,,article,jstor,1970-10-01,4,21,http://www.jstor.org/stable/2868431,Peter Smith,Folger Shakespeare Library,eng,451,455,,2505,5,unigram; bigram; trigram
http://www.jstor.org/stable/2868788,A Shakespearean Backdrop for Dryden's Mac Flecknoe?,Shakespeare Quarterly,1974,,article,jstor,1974-07-01,3,25,http://www.jstor.org/stable/2868788,Christopher R. Reaske,Folger Shakespeare Library,eng,358,358,,339,1,unigram; bigram; trigram
http://www.jstor.org/stable/2868186,Review Article,Shakespeare Quarterly,1963,,article,jstor,1963-10-01,4,14,http://www.jstor.org/stable/2868186,William T. Hastings,Folger Shakespeare Library,eng,465,466,,630,2,unigram; bigram; trigram
http://www.jstor.org/stable/2866812,Correspondence,Shakespeare Quarterly,1962,,article,jstor,1962-04-01,2,13,http://www.jstor.org/stable/2866812,,Folger Shakespeare Library,eng,268,270,,1233,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867778,"[Illustration]: Terentius, Eunuchus III.ii.",Shakespeare Quarterly,1963,,article,jstor,1963-04-01,2,14,http://www.jstor.org/stable/2867778,,Folger Shakespeare Library,eng,152,152,,31,1,unigram; bigram; trigram
http://www.jstor.org/stable/2868552,The Champlain Shakespeare Festival,Shakespeare Quarterly,1969,,article,jstor,1969-10-01,4,20,http://www.jstor.org/stable/2868552,Betty Bandel,Folger Shakespeare Library,eng,469,472,,1758,4,unigram; bigram; trigram
http://www.jstor.org/stable/2868698,"[Illustration]: Woodcut Illustration of Plautus' Casnia (Venice, 1518).",Shakespeare Quarterly,1970,,article,jstor,1970-07-01,3,21,http://www.jstor.org/stable/2868698,,Folger Shakespeare Library,eng,212,212,,39,1,unigram; bigram; trigram
http://www.jstor.org/stable/2867757,Review Article,Shakespeare Quarterly,1965,,article,jstor,1965-01-01,1,16,http://www.jstor.org/stable/2867757,Paul N. Siegel,Folger Shakespeare Library,eng,128,129,,381,2,unigram; bigram; trigram
http://www.jstor.org/stable/2870828,Anthony Quayle's Farewell: King Lear on Tour,Shakespeare Quarterly,1989,,article,jstor,1989-07-01,2,40,http://www.jstor.org/stable/2870828,Barry Gaines,Folger Shakespeare Library,eng,224,227,,1522,4,unigram; bigram; trigram
http://www.jstor.org/stable/2871306,Review Article,Shakespeare Quarterly,1994,,article,jstor,1994-04-01,1,45,http://www.jstor.org/stable/2871306,Jenny Wormald,Folger Shakespeare Library,eng,128,129,,628,2,unigram; bigram; trigram
http://www.jstor.org/stable/2869833,"Hamlet, ""A Man to Double Business Bound""",Shakespeare Quarterly,1983,,article,jstor,1983-07-01,2,34,http://www.jstor.org/stable/2869833,Anna K. Nardo,Folger Shakespeare Library,eng,181,199,,11045,19,unigram; bigram; trigram
http://www.jstor.org/stable/2867884,George Whetstone and the Sources of Measure for Measure,Shakespeare Quarterly,1964,,article,jstor,1964-04-01,2,15,http://www.jstor.org/stable/2867884,Charles T. Prouty,Folger Shakespeare Library,eng,131,145,,7954,15,unigram; bigram; trigram
http://www.jstor.org/stable/2870882,"""Tragical Mirth"": From Romeo to Dream",Shakespeare Quarterly,1992,,article,jstor,1992-07-01,2,43,http://www.jstor.org/stable/2870882,Amy J. Riess; George Walton Williams,Folger Shakespeare Library,eng,214,218,,3252,5,unigram; bigram; trigram
http://www.jstor.org/stable/2866217,Shakespeare in Turkey,Shakespeare Quarterly,1951,,article,jstor,1951-04-01,2,2,http://www.jstor.org/stable/2866217,Orhan Burian,Folger Shakespeare Library,eng,127,128,,1340,3,unigram; bigram; trigram
http://www.jstor.org/stable/2867774,Three Readings in the Text of Othello,Shakespeare Quarterly,1963,,article,jstor,1963-04-01,2,14,http://www.jstor.org/stable/2867774,Lawrence J. Ross,Folger Shakespeare Library,eng,121,126,,3152,6,unigram; bigram; trigram
http://www.jstor.org/stable/2867989,"[Illustration]: ""Theatrum"", page a4v of Terence's Comoedia (Lyons, 1493)",Shakespeare Quarterly,1962,,article,jstor,1962-10-01,4,13,http://www.jstor.org/stable/2867989,,Folger Shakespeare Library,eng,450,450,,31,1,unigram; bigram; trigram
http://www.jstor.org/stable/2867248,Review Article,Shakespeare Quarterly,1958,,article,jstor,1958-04-01,2,9,http://www.jstor.org/stable/2867248,Mark Eccles,Folger Shakespeare Library,eng,193,194,,1091,2,unigram; bigram; trigram
http://www.jstor.org/stable/2866959,The Human Shakespeare and Troilus and Cressida,Shakespeare Quarterly,1957,,article,jstor,1957-04-01,2,8,http://www.jstor.org/stable/2866959,William R. Bowden,Folger Shakespeare Library,eng,167,177,,6176,11,unigram; bigram; trigram
http://www.jstor.org/stable/2867160,Review Article,Shakespeare Quarterly,1958,,article,jstor,1958-10-01,4,9,http://www.jstor.org/stable/2867160,Albert Howard Carter,Folger Shakespeare Library,eng,579,579,,254,1,unigram; bigram; trigram
http://www.jstor.org/stable/2870943,Review Article,Shakespeare Quarterly,1988,,article,jstor,1988-10-01,3,39,http://www.jstor.org/stable/2870943,Matthew H. Wikander,Folger Shakespeare Library,eng,384,386,,1414,3,unigram; bigram; trigram
http://www.jstor.org/stable/2866754,The Inception of Leontes' Jealousy in The Winter's Tale,Shakespeare Quarterly,1953,,article,jstor,1953-07-01,3,4,http://www.jstor.org/stable/2866754,Roger J. Trienens,Folger Shakespeare Library,eng,321,326,,3068,6,unigram; bigram; trigram
http://www.jstor.org/stable/2868683,"Tanistry, the ""Due of Birth"" and Macbeth's Sin",Shakespeare Quarterly,1972,,article,jstor,1972-10-01,4,23,http://www.jstor.org/stable/2868683,Michael J. C. Echeruo,Folger Shakespeare Library,eng,444,450,,3582,7,unigram; bigram; trigram
